open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1707404400000,45082.86,45436.0,44939.48,45366.32,36.17435,1707406199999,1636520.4500293,2772,20.09588,909822.6109038,0
1707406200000,45363.78,45464.0,45246.52,45436.0,47.26218,1707407999999,2144817.8636984,2714,19.85539,901075.4184031,0
1707408000000,45436.66,45498.0,45212.0,45267.99,131.0647,1707409799999,5935861.8313962,4486,97.87702,4431808.4124785,0
1707409800000,45267.99,45330.3,44912.26,45068.02,22.95624,1707411599999,1036358.232374,1759,7.29356,329299.2338498,0
1707411600000,45066.75,45143.69,44891.78,45132.18,22.07746,1707413399999,994252.5154455,1518,13.38654,603088.5904407,0
1707413400000,45133.07,45237.41,45010.01,45038.01,16.92674,1707415199999,763892.2471001,1250,8.83641,398844.2676664,0
1707415200000,45043.24,45191.36,44986.01,45191.36,15.68938,1707416999999,707661.3451506,913,10.76287,485571.481011,0
1707417000000,45194.64,45316.84,45128.52,45306.47,13.17257,1707418799999,595749.1971323,1037,6.69165,302670.7806276,0
1707418800000,45303.61,45367.66,45232.44,45363.6,11.82739,1707420599999,535853.6228553,909,8.42651,381779.6632958,0
1707420600000,45364.75,45438.24,45276.01,45282.01,15.34527,1707422399999,695941.2707713,1070,7.15414,324487.7397085,0
1707422400000,45282.58,45615.28,45261.98,45388.0,21.313,1707424199999,968817.8430617,1582,10.27313,467096.9065803,0
1707424200000,45391.87,45584.0,45371.33,45512.07,30.315,1707425999999,1378987.9031452,2044,17.19168,782010.2401558,0
1707426000000,45504.22,45504.22,45346.91,45467.69,10.85614,1707427799999,493088.1133335,846,3.70476,168275.9949287,0
1707427800000,45468.3,45503.83,45289.11,45330.42,11.63231,1707429599999,528062.3417493,916,3.26227,148067.9316621,0
1707429600000,45330.43,45418.1,45298.55,45350.0,10.79389,1707431399999,489585.4083537,766,6.36596,288751.8319593,0
1707431400000,45350.0,45362.65,45234.35,45281.29,5.46827,1707433199999,247739.7838769,545,1.82416,82646.8614549,0
1707433200000,45283.21,45417.3,45268.11,45281.06,9.63299,1707434999999,436808.8917455,750,4.89699,222013.4071155,0
1707435000000,45272.39,45379.3,45272.39,45298.58,5.71043,1707436799999,258815.3892247,476,2.92676,132650.012752,0
1707436800000,45298.47,45410.76,45298.47,45361.2,11.03675,1707438599999,500670.8358773,687,6.40594,290557.4651655,0
1707438600000,45361.21,45404.85,45248.82,45294.91,7.98713,1707440399999,361891.124006,598,3.05792,138520.8145454,0
1707440400000,45294.24,45380.0,45278.4,45339.46,7.94599,1707442199999,360242.8457026,479,2.79276,126595.619503,0
1707442200000,45339.46,45507.13,45311.51,45497.79,12.16116,1707443999999,552036.9799676,736,5.95398,270428.8677944,0
1707444000000,45497.79,45944.0,45445.79,45786.0,39.68197,1707445799999,1813315.4041713,1997,25.55547,1167819.663,0
1707445800000,45786.0,46416.85,45645.13,46288.06,59.32109,1707447599999,2734259.4085641,3681,38.18193,1760704.0169622,0
1707447600000,46288.06,46378.29,46048.16,46057.25,46.27273,1707449399999,2137946.7321785,2577,27.697,1279529.7366129,0
1707449400000,46054.15,46153.4,46021.93,46040.35,21.81276,1707451199999,1005152.0179977,1325,11.21609,516822.6743224,0
1707451200000,46057.75,46138.24,45848.96,45945.37,17.6034,1707452999999,809322.6084819,1186,9.60383,441596.769753,0
1707453000000,45949.99,46010.08,45883.55,45950.5,9.04114,1707454799999,415407.2622478,628,4.81644,221320.6340047,0
1707454800000,45970.21,46083.85,45925.79,46075.05,7.78261,1707456599999,358017.1743614,430,3.75193,172588.6487465,0
1707456600000,46091.66,46276.59,46063.8,46260.53,24.6694,1707458399999,1139249.2835045,1138,11.93201,551089.8953322,0
1707458400000,46262.43,46263.03,46159.18,46167.99,8.24475,1707460199999,381013.0338128,604,3.19613,147678.9515273,0
1707460200000,46167.99,46225.99,46129.78,46192.8,15.99098,1707461999999,738444.2464136,762,9.59756,443146.2763769,0
1707462000000,46195.53,46328.0,46190.0,46315.62,12.84366,1707463799999,594092.6977538,802,6.63814,307087.9811535,0
1707463800000,46315.62,46422.75,46187.42,46200.66,30.24188,1707465599999,1399767.8801167,1435,10.6364,492403.5644642,0
1707465600000,46199.42,46487.82,46199.42,46487.82,18.55191,1707467399999,860119.6005454,1259,6.92585,321063.8279726,0
1707467400000,46483.45,46666.34,46368.0,46644.23,36.05229,1707469199999,1676334.3878242,1987,13.36189,621465.4120791,0
1707469200000,46644.24,46742.0,46486.18,46588.73,23.8563,1707470999999,1112585.628393,1687,10.99381,512708.4555486,0
1707471000000,46589.72,46666.34,46521.25,46524.87,11.34518,1707472799999,528435.6828268,813,4.65038,216542.3707527,0
1707472800000,46530.34,46696.0,46526.06,46589.34,12.97241,1707474599999,604356.5963012,799,6.3706,296746.1874994,0
1707474600000,46587.42,46806.72,46568.02,46786.22,19.00056,1707476399999,887050.2672444,1103,11.86271,553856.819277,0
1707476400000,46779.46,46862.06,46654.51,46808.0,23.46457,1707478199999,1097419.67565,1367,10.04586,469785.3870893,0
1707478200000,46807.56,47296.21,46804.42,47188.22,43.28331,1707479999999,2034759.1867069,3001,24.12104,1134380.3634836,0
1707480000000,47181.56,47714.24,47131.71,47266.77,68.3705,1707481799999,3240769.2463091,4971,36.40606,1725913.4374438,0
1707481800000,47266.77,47500.0,47166.02,47314.52,33.17563,1707483599999,1570412.7365627,2649,17.26445,817338.1814296,0
1707483600000,47315.99,47448.64,47244.01,47365.04,22.43058,1707485399999,1061560.2023891,1440,13.93087,659320.231537,0
1707485400000,47369.78,47635.64,47324.84,47459.5,25.59712,1707487199999,1215953.2327086,2262,11.78745,559932.4437533,0
1707487200000,47459.5,47714.27,46678.88,46927.77,65.45656,1707488999999,3086142.0964679,5562,26.34749,1242305.7741653,0
1707489000000,46929.12,47337.81,45294.5,47053.76,114.15061,1707490799999,5363255.8721026,5942,61.32117,2889560.8115135,0
1707490800000,47055.98,47203.25,43723.0,47188.47,211.23179,1707492599999,9866717.6511538,8458,77.37551,3632805.9587255,0
1707492600000,47189.26,47268.8,47009.11,47156.41,99.63497,1707494399999,4698930.2574074,3402,65.29101,3079394.06862,0
1707494400000,47164.94,47522.84,47136.11,47284.17,62.50259,1707496199999,2955321.5774399,3495,42.6052,2013946.7677335,0
1707496200000,47284.3,47385.49,47161.11,47286.48,93.52145,1707497999999,4420989.0044924,5676,62.37313,2948961.6843648,0
1707498000000,47286.48,47639.51,47224.44,47598.0,43.21262,1707499799999,2051602.8437918,2715,15.12476,717873.6411707,0
1707499800000,47601.76,47683.4,47471.54,47670.92,35.68981,1707501599999,1698127.2028888,2242,9.98314,475052.7675059,0
1707501600000,47663.75,48250.0,47652.65,48085.66,71.57157,1707503399999,3429081.5608182,5237,40.20261,1926825.0813942,0
1707503400000,48083.89,48096.0,47508.0,47615.28,47.95997,1707505199999,2292163.8723316,3045,19.40871,927365.2648048,0
1707505200000,47614.68,47634.69,47270.0,47546.58,31.80061,1707506999999,1509326.2803189,2318,10.02783,476184.9237144,0
1707507000000,47546.36,47676.22,47444.02,47535.12,28.88189,1707508799999,1373587.7703248,1848,13.06237,621255.1626054,0
1707508800000,47524.67,47722.01,47524.67,47616.53,54.29923,1707510599999,2586961.1327414,2528,20.2886,966484.6105974,0
1707510600000,47616.75,47692.04,47498.0,47546.28,28.80351,1707512399999,1370608.3279391,2286,16.11893,767289.2001064,0
1707512400000,47548.0,47640.51,47372.0,47406.47,25.26882,1707514199999,1200452.7206737,1432,7.74181,367751.4404821,0
1707514200000,47413.31,47582.0,47330.0,47547.93,31.23714,1707515999999,1482891.2528273,1820,16.30605,773976.3320021,0
1707516000000,47536.89,47580.71,47399.59,47434.84,14.20626,1707517799999,674530.1757289,984,5.50928,261680.1293552,0
1707517800000,47434.5,47451.99,47062.53,47298.38,34.88225,1707519599999,1648895.4830844,1613,5.68473,268569.8739771,0
1707519600000,47298.35,47311.7,47169.3,47197.09,15.06492,1707521399999,711832.8839433,1126,4.54937,214929.8848314,0
1707521400000,47189.17,47206.22,47085.56,47152.96,12.20206,1707523199999,575391.6470528,926,5.86445,276578.6528958,0
1707523200000,47157.44,47274.0,47150.01,47180.89,14.41776,1707524999999,680775.0044579,1109,5.97094,281954.1540376,0
1707525000000,47180.9,47219.29,47071.22,47107.17,17.4846,1707526799999,823714.5890923,1422,6.14827,289624.9023413,0
1707526800000,47108.46,47251.95,47078.01,47234.83,9.36069,1707528599999,441231.8971858,874,4.69986,221514.4666828,0
1707528600000,47237.73,47372.63,47205.14,47322.7,7.87477,1707530399999,372508.2830441,906,3.44089,162775.8297605,0
1707530400000,47320.95,47358.75,47294.01,47358.0,5.59791,1707532199999,264964.0946276,475,3.43461,162577.9478838,0
1707532200000,47358.0,47368.07,47306.01,47330.01,4.74758,1707533999999,224734.7455798,450,2.60873,123485.2996579,0
1707534000000,47334.01,47500.65,47334.01,47500.0,8.83511,1707535799999,419067.5275423,607,4.74387,224989.8660022,0
1707535800000,47500.0,47522.0,47382.0,47403.97,6.27306,1707537599999,297625.8301855,578,1.65,78272.4146686,0
1707537600000,47409.27,47458.83,47345.59,47386.89,4.24112,1707539399999,200981.1763293,448,1.96347,93044.2910225,0
1707539400000,47388.0,47439.05,47372.0,47439.05,2.36069,1707541199999,111893.5468707,373,1.28545,60937.9714873,0
1707541200000,47439.05,47455.73,47376.97,47376.98,3.16628,1707542999999,150142.9861416,370,0.45082,21373.1650947,0
1707543000000,47376.75,47429.48,47300.0,47360.9,7.57308,1707544799999,358737.7507595,374,3.82922,181466.9859732,0
1707544800000,47360.91,47379.99,47322.31,47329.88,2.77006,1707546599999,131161.1641884,361,1.08121,51196.7970827,0
1707546600000,47329.87,47377.0,47300.01,47377.0,3.1623,1707548399999,149697.2400621,483,0.91458,43298.8503521,0
1707548400000,47380.12,47383.11,47296.79,47304.23,3.32559,1707550199999,157406.3232242,423,1.22448,57956.4657388,0
1707550200000,47302.27,47330.0,47186.0,47186.01,4.39681,1707551999999,207814.3736576,700,0.81596,38578.6232896,0
1707552000000,47184.88,47305.99,47184.65,47233.8,2.28047,1707553799999,107765.7903841,422,1.6062,75911.5409208,0
1707553800000,47233.16,47238.98,47100.03,47119.99,7.74017,1707555599999,365017.6429359,607,2.31673,109226.3333058,0
1707555600000,47120.0,47249.38,47090.71,47232.0,6.87555,1707557399999,324199.0798565,790,2.09575,98864.9248425,0
1707557400000,47230.59,47262.46,47088.01,47099.75,6.04407,1707559199999,285009.6075681,688,2.65952,125476.6791223,0
1707559200000,47099.75,47201.76,47072.47,47178.0,20.81309,1707560999999,980971.8698225,1587,6.95156,327641.7008679,0
1707561000000,47178.01,47203.75,46864.5,46917.99,52.665,1707562799999,2474353.3996341,2707,20.75134,974817.5912629,0
1707562800000,46918.0,47172.84,46886.34,47156.09,16.46279,1707564599999,773863.4847927,1221,9.43596,443735.6079907,0
1707564600000,47156.8,47227.27,47094.38,47215.99,10.49394,1707566399999,494756.2225935,867,5.91752,279048.1695404,0
1707566400000,47222.62,47295.96,47188.91,47254.03,13.13001,1707568199999,620386.2008735,1000,10.08337,476452.9554507,0
1707568200000,47253.36,47279.96,47183.09,47262.23,6.1669,1707569999999,291228.0071235,527,4.27801,202028.6178595,0
1707570000000,47257.57,47280.5,47143.28,47156.0,6.81839,1707571799999,321935.3517807,635,2.81972,133110.5643651,0
1707571800000,47155.61,47402.11,47127.78,47326.63,17.62411,1707573599999,833235.2671317,1079,11.23557,530883.6089126,0
1707573600000,47320.01,47390.0,47292.03,47313.2,7.1959,1707575399999,340551.4907171,537,5.68953,269266.6885681,0
1707575400000,47313.2,47348.99,47260.89,47285.62,2.85291,1707577199999,134943.2280164,490,1.29268,61146.7611386,0
1707577200000,47278.26,47365.99,47265.53,47317.27,5.06371,1707578999999,239641.4155983,623,2.85368,135062.6833429,0
1707579000000,47317.0,47372.0,47272.25,47368.62,3.49588,1707580799999,165434.967266,589,1.46701,69429.4020255,0
1707580800000,47368.61,47368.61,47276.56,47276.56,4.44135,1707582599999,210156.7179473,573,1.09869,51982.4600313,0
1707582600000,47276.56,47307.65,47222.41,47275.84,5.50018,1707584399999,260005.6967981,592,2.11636,100052.1417937,0
1707584400000,47275.84,47361.99,47182.09,47204.0,14.1775,1707586199999,670269.8928095,856,1.98943,94039.0153888,0
1707586200000,47203.99,47257.01,47176.0,47219.99,10.23086,1707587999999,483036.9819183,793,2.33178,110104.6186864,0
1707588000000,47219.99,47318.6,47209.76,47283.48,6.37935,1707589799999,301568.8548245,636,3.64926,172523.6308032,0
1707589800000,47283.48,47361.99,47283.48,47348.0,8.95225,1707591599999,423725.7744357,732,2.94374,139323.1223322,0
1707591600000,47348.0,47549.61,47320.16,47501.99,9.27919,1707593399999,440100.9130814,865,4.84173,229577.7818157,0
1707593400000,47502.0,47672.26,47502.0,47545.76,11.18325,1707595199999,532074.0879469,1116,4.96886,236425.036558,0
1707595200000,47545.54,47638.0,47469.78,47608.0,7.18941,1707596999999,341934.7227316,727,3.66034,174075.6117508,0
1707597000000,47608.0,48172.24,47600.17,47883.45,34.55442,1707598799999,1656885.2841758,2618,19.96051,956967.9225888,0
1707598800000,47900.82,48103.15,47789.76,48088.0,9.96045,1707600599999,477400.525651,1490,4.7404,227295.7159023,0
1707600600000,48084.58,48156.23,47880.77,47943.14,9.21093,1707602399999,441810.4538766,1288,5.84013,280052.5807603,0
1707602400000,47960.0,47965.99,47614.01,47674.58,10.85903,1707604199999,518637.0949034,1347,4.0656,194192.5150152,0
1707604200000,47674.8,47854.15,47662.73,47841.25,4.04768,1707605999999,193322.2608191,606,2.04139,97490.1268002,0
1707606000000,47841.02,47951.77,47735.04,47775.34,6.62579,1707607799999,317125.3946856,912,3.67725,176016.3706336,0
1707607800000,47792.46,47838.86,47714.29,47764.66,4.07359,1707609599999,194641.9575531,587,1.82185,87044.9269251,0
1707609600000,47764.65,47793.66,47626.75,47701.33,7.24839,1707611399999,345578.4919672,703,4.15904,198265.6798328,0
1707611400000,47699.68,47792.93,47691.76,47753.98,3.63757,1707613199999,173637.8399324,588,2.19506,104783.3009551,0
1707613200000,47752.45,47780.79,47575.68,47621.88,8.63231,1707614999999,411721.4656791,826,5.6534,269663.4460613,0
1707615000000,47623.41,47744.0,47601.95,47647.75,4.18707,1707616799999,199650.8146963,597,2.2746,108426.879531,0
1707616800000,47644.51,47793.99,47644.51,47711.99,4.01183,1707618599999,191423.5466862,358,1.88684,90003.7132815,0
1707618600000,47686.25,47792.0,47661.72,47792.0,4.17812,1707620399999,199500.1658453,556,2.80867,134102.0897235,0
1707620400000,47792.0,48146.11,47792.0,48091.26,17.15555,1707622199999,823390.0821187,1053,10.32264,495598.2000664,0
1707622200000,48090.92,48573.93,48042.83,48531.14,48.12416,1707623999999,2327261.0864473,3804,25.84397,1249903.2081024,0
1707624000000,48531.15,48600.0,48352.24,48424.99,38.54838,1707625799999,1867560.8450129,2642,14.91651,723176.1135114,0
1707625800000,48422.24,48446.23,48282.4,48320.48,15.94368,1707627599999,771141.7159408,1262,4.68989,226857.6835351,0
1707627600000,48320.49,48363.52,48230.1,48310.23,10.81676,1707629399999,522472.6992232,869,3.45432,166847.1682569,0
1707629400000,48311.99,48332.25,48141.34,48250.01,8.70634,1707631199999,419808.2770921,722,2.65571,128097.217941,0
1707631200000,48250.77,48331.5,48153.33,48211.04,8.53285,1707632999999,411687.9195837,687,2.94636,142197.689838,0
1707633000000,48206.7,48301.43,48144.75,48244.0,5.88504,1707634799999,283835.2193896,574,3.72187,179528.4719955,0
1707634800000,48245.97,48376.51,48243.74,48262.37,6.92896,1707636599999,334846.7485953,673,4.91255,237421.7298818,0
1707636600000,48261.2,48268.0,48091.8,48198.67,8.76648,1707638399999,422186.327288,790,2.93266,141208.8936104,0
1707638400000,48206.62,48304.23,48154.72,48180.0,6.93043,1707640199999,334255.9127261,616,4.02753,194222.2530393,0
1707640200000,48178.73,48207.44,48094.17,48160.24,8.31376,1707641999999,400108.7089601,591,4.96848,239099.6641957,0
1707642000000,48160.24,48234.01,48148.71,48220.84,14.58164,1707643799999,702937.8854977,647,10.5839,510231.328262,0
1707643800000,48215.84,48245.98,48116.33,48159.43,3.07207,1707645599999,148054.4358977,529,1.51228,72877.1695903,0
1707645600000,48159.43,48211.03,48110.01,48137.99,7.29693,1707647399999,351382.6428705,637,4.07948,196440.6679994,0
1707647400000,48137.02,48164.88,47944.24,48164.88,13.23391,1707649199999,635975.3223277,1025,3.4978,168131.5772261,0
1707649200000,48164.88,48414.29,48163.79,48384.84,11.04798,1707650999999,533591.7896528,910,3.85595,186269.3885878,0
1707651000000,48379.77,48458.32,48264.94,48429.82,8.90289,1707652799999,430589.9196668,898,3.5392,171151.1923489,0
1707652800000,48429.82,48490.91,48366.01,48366.02,10.82852,1707654599999,524520.9901979,969,7.37741,357386.2183937,0
1707654600000,48372.23,48419.84,48284.17,48322.2,9.88451,1707656399999,477678.2944968,775,4.02029,194288.8881264,0
1707656400000,48309.84,48370.21,48070.13,48154.03,9.80926,1707658199999,473133.4381941,841,4.91788,237375.257831,0
1707658200000,48154.0,48208.53,48053.88,48074.53,9.70576,1707659999999,467162.0878908,903,5.54938,267140.7747221,0
1707660000000,48082.98,48148.23,47955.38,48108.18,7.23837,1707661799999,347782.6082735,753,3.3038,158834.2618271,0
1707661800000,48112.0,48261.99,48037.2,48252.08,7.75522,1707663599999,373492.3115591,609,5.34366,257340.2153005,0
1707663600000,48250.03,48251.54,48050.63,48063.71,10.96207,1707665399999,527725.1023677,645,4.4406,213755.1836691,0
1707665400000,48064.91,48197.47,48047.08,48160.38,3.96716,1707667199999,190887.4282862,507,2.11239,101626.1420301,0
1707667200000,48160.23,48219.25,47963.04,48112.19,16.49099,1707668999999,792871.4645969,943,7.66471,368596.2952448,0
1707669000000,48113.83,48168.01,48078.0,48118.01,4.91848,1707670799999,236745.450994,475,3.6366,175032.7489039,0
1707670800000,48118.01,48405.84,48118.01,48334.5,11.24804,1707672599999,543279.0280946,901,8.23775,397820.8621537,0
1707672600000,48337.83,48337.83,48238.0,48305.08,5.39702,1707674399999,260569.80934,522,1.49337,72098.5621119,0
1707674400000,48305.08,48320.35,48114.41,48117.6,7.8475,1707676199999,378469.0501993,542,4.11762,198567.6761172,0
1707676200000,48119.56,48364.32,48033.1,48292.21,12.91004,1707677999999,622162.5212961,962,9.57791,461616.207551,0
1707678000000,48292.21,48348.76,48255.25,48337.87,4.57218,1707679799999,220839.4739127,548,3.37335,162930.4085212,0
1707679800000,48350.0,48399.03,48269.75,48292.01,14.96433,1707681599999,723396.0651074,661,11.44889,553482.5211856,0
1707681600000,48293.99,48367.99,48206.01,48352.0,6.12474,1707683399999,295760.058945,516,2.61505,126298.5826434,0
1707683400000,48352.01,48378.17,47996.23,48049.77,18.7179,1707685199999,902128.1535297,1004,4.73052,227790.953677,0
1707685200000,48049.77,48129.99,47984.56,48013.99,16.00345,1707686999999,769578.6231954,866,12.49817,601034.3058226,0
1707687000000,48009.5,48148.0,48009.5,48135.82,5.17374,1707688799999,248737.3948939,593,2.78249,133759.9359732,0
1707688800000,48143.99,48238.0,48102.0,48201.06,9.86811,1707690599999,475438.1338607,618,3.98213,191796.073349,0
1707690600000,48194.18,48216.1,48102.16,48143.99,6.88798,1707692399999,331852.3998613,402,2.84236,136940.9573622,0
1707692400000,48143.99,48212.12,48034.49,48199.99,9.71886,1707694199999,467577.4639889,742,5.04939,243000.3378704,0
1707694200000,48199.69,48316.65,48160.82,48314.26,8.24841,1707695999999,397847.1855631,679,3.77341,181983.0514341,0
1707696000000,48316.65,48734.97,48245.1,48714.0,35.50218,1707697799999,1722835.0827809,2821,22.47237,1090713.0197663,0
1707697800000,48717.76,48850.0,48526.0,48617.82,31.46797,1707699599999,1531917.2205597,2846,16.7622,816335.5179352,0
1707699600000,48621.66,48621.66,48354.73,48482.98,15.24707,1707701399999,738978.2748002,1188,8.00306,387913.9869426,0
1707701400000,48482.98,48518.48,48374.31,48492.06,5.53068,1707703199999,267943.7722514,706,3.4612,167678.5316963,0
1707703200000,48497.76,48551.99,48320.01,48343.5,4.91578,1707704999999,238031.6119497,685,2.8644,138694.4251281,0
1707705000000,48341.02,48373.99,48031.52,48169.89,9.51727,1707706799999,458274.734667,1150,4.40707,212221.0206424,0
1707706800000,48170.13,48196.88,48082.25,48188.79,5.50947,1707708599999,265274.0626625,598,2.01871,97187.6814822,0
1707708600000,48182.29,48248.58,48159.2,48159.2,2.55111,1707710399999,122979.03585,356,1.29758,62554.6510707,0
1707710400000,48159.21,48159.85,48046.25,48111.99,7.80123,1707712199999,375267.7915417,499,3.85946,185626.6263213,0
1707712200000,48111.41,48138.41,48074.01,48083.23,3.92353,1707713999999,188726.5946817,399,2.34612,112851.9676253,0
1707714000000,48087.67,48198.0,48083.77,48187.17,3.82774,1707715799999,184325.1732002,356,2.25232,108474.4469447,0
1707715800000,48187.17,48190.15,48084.67,48085.18,3.8419,1707717599999,184893.6624015,446,1.97359,94984.7195003,0
1707717600000,48085.17,48168.0,48085.17,48114.7,5.59855,1707719399999,269456.9567045,508,2.56242,123314.0935965,0
1707719400000,48114.76,48190.06,47781.1,48166.74,25.34396,1707721199999,1215721.1223906,1686,11.57946,555595.348835,0
1707721200000,48165.76,48376.61,48129.64,48363.44,10.42124,1707722999999,502769.2816822,1066,5.02601,242603.4903087,0
1707723000000,48363.43,48386.99,48190.44,48214.59,10.98721,1707724799999,530697.5981622,1085,6.14642,296931.2980893,0
1707724800000,48214.6,48263.99,48139.33,48262.0,3.84328,1707726599999,185253.4123506,599,1.83121,88268.0183113,0
1707726600000,48262.0,48316.65,48089.75,48112.61,18.55084,1707728399999,893213.8329529,1322,12.49714,601717.8742541,0
1707728400000,48112.61,48128.25,47987.71,48078.04,4.19537,1707730199999,201649.1090569,579,1.88204,90483.2599788,0
1707730200000,48076.0,48085.12,47834.01,47880.0,7.10658,1707731999999,340797.2164682,797,2.96933,142375.2388025,0
1707732000000,47880.0,48029.99,47719.39,48025.57,12.35019,1707733799999,591428.3610554,1145,6.75106,323330.069994,0
1707733800000,48025.57,48071.29,47875.19,47875.2,8.62628,1707735599999,413876.9134862,661,2.37411,113931.0153012,0
1707735600000,47875.2,47928.23,47807.14,47811.48,7.50268,1707737399999,359048.3562953,730,3.70624,177367.0767668,0
1707737400000,47808.5,47915.49,47753.78,47900.42,12.93617,1707739199999,618535.6742089,871,4.85728,232293.1594053,0
1707739200000,47900.64,47954.76,47866.88,47939.68,3.10948,1707740999999,148988.0715895,546,2.28377,109423.8439654,0
1707741000000,47939.91,48036.0,47844.0,48027.47,6.99013,1707742799999,335191.0746549,634,4.67405,224164.5577773,0
1707742800000,48032.51,48051.98,47893.46,47917.06,4.40033,1707744599999,210992.9728024,480,2.42179,116140.8067946,0
1707744600000,47913.84,47979.88,47891.1,47950.23,6.22373,1707746399999,298400.109006,626,3.66893,175903.4766724,0
1707746400000,47950.22,48194.4,47927.64,48164.24,10.83272,1707748199999,520880.088254,906,5.215,250789.3333392,0
1707748200000,48166.65,48817.62,48146.54,48805.99,98.44373,1707749999999,4778741.0227212,7143,72.66492,3527125.5412662,0
1707750000000,48808.24,49154.47,48679.75,49037.71,126.04432,1707751799999,6172188.2773055,9988,85.03194,4165249.4556593,0
1707751800000,49037.7,49974.0,48940.0,49927.02,171.1103,1707753599999,8478522.4443996,14077,117.12871,5800824.4245445,0
1707753600000,49929.75,49988.0,49418.72,49760.49,104.2386,1707755399999,5190257.5715793,8095,61.1106,3043970.4015232,0
1707755400000,49761.04,49816.25,49470.6,49593.77,24.24066,1707757199999,1202801.1931665,2625,7.82255,388255.4879723,0
1707757200000,49595.76,50150.0,49560.69,50076.42,135.46494,1707758999999,6770662.5544924,13278,77.24122,3860777.6835011,0
1707759000000,50070.01,50350.0,49800.32,49865.75,48.55969,1707760799999,2432870.0814362,5014,26.87967,1347397.9261346,0
1707760800000,49867.61,50000.0,49811.26,49953.99,11.8561,1707762599999,591625.5668376,1647,7.7341,385933.1350072,0
1707762600000,49965.75,49965.75,49674.88,49743.14,20.86895,1707764399999,1038745.8225061,1786,7.80223,388299.5678859,0
1707764400000,49743.38,49940.0,49704.02,49861.15,19.32171,1707766199999,962162.3987272,1648,10.0387,499947.118919,0
1707766200000,49863.28,49880.23,49490.03,49539.99,23.12544,1707767999999,1148111.8958785,1802,10.28022,510498.9055149,0
1707768000000,49534.01,49963.27,49534.01,49925.97,24.19991,1707769799999,1206177.8763097,1889,7.46591,372144.0482349,0
1707769800000,49930.45,50268.0,49841.15,50177.96,30.16664,1707771599999,1509972.1333514,2669,12.90249,646218.9530282,0
1707771600000,50190.01,50296.24,50084.97,50153.19,20.15196,1707773399999,1011492.4292222,1961,9.42601,473133.2136459,0
1707773400000,50148.1,50160.4,49834.31,49839.25,14.86783,1707775199999,743597.0106934,1338,7.62632,381395.6582597,0
1707775200000,49840.0,50094.5,49840.0,50075.87,12.73744,1707776999999,636443.9312662,806,9.5145,475362.1851607,0
1707777000000,50066.0,50100.0,49925.08,50042.14,10.79956,1707778799999,540165.0841436,611,5.64891,282594.1466344,0
1707778800000,50042.15,50058.0,49893.24,49905.01,15.61266,1707780599999,779877.2479983,855,5.14752,257138.750665,0
1707780600000,49910.7,50060.5,49910.7,49934.88,11.31246,1707782399999,565503.9998992,629,3.44099,172008.9541828,0
1707782400000,49934.88,50167.28,49920.64,50163.28,7.45111,1707784199999,372588.8921953,1050,4.67826,233965.4104203,0
1707784200000,50168.95,50175.47,50026.26,50125.71,8.85327,1707785999999,443572.8306596,879,3.13372,157011.6643966,0
1707786000000,50125.7,50243.25,50081.9,50091.24,13.8864,1707787799999,696812.6983108,944,6.00235,301165.4993702,0
1707787800000,50091.24,50388.0,50009.96,50164.41,18.24609,1707789599999,916206.6778725,1326,11.24084,564494.3186752,0
1707789600000,50161.76,50176.0,50012.01,50098.51,10.81866,1707791399999,541894.8777657,984,4.9948,250232.7971854,0
1707791400000,50098.5,50098.5,49864.01,49966.01,11.28322,1707793199999,563878.0180301,896,4.7112,235427.4176348,0
1707793200000,49966.01,49976.23,49874.0,49904.02,13.15027,1707794999999,656278.3442275,902,4.81255,240171.8898916,0
1707795000000,49904.02,49914.61,49758.8,49809.24,11.05592,1707796799999,551059.5230613,892,4.57042,227750.387133,0
1707796800000,49814.0,49912.0,49810.02,49911.35,7.61777,1707798599999,379922.741819,429,4.45477,222157.9521969,0
1707798600000,49911.34,49990.27,49857.35,49917.43,5.22133,1707800399999,260691.3007398,476,2.85817,142685.4923342,0
1707800400000,49917.42,49974.0,49826.33,49956.44,8.76505,1707802199999,437454.1004911,638,5.17807,258364.9312802,0
1707802200000,49956.44,50066.0,49907.86,50063.61,5.63081,1707803999999,281519.8893308,573,3.00746,150394.6783443,0
1707804000000,50063.6,50109.74,50006.01,50014.15,11.64216,1707805799999,582704.2303182,662,2.63531,131912.2060173,0
1707805800000,50018.0,50063.78,49978.0,50013.69,11.87665,1707807599999,593935.0105682,601,4.39724,219952.7189702,0
1707807600000,50013.68,50133.61,49989.76,50089.69,14.86039,1707809399999,744238.8106151,859,5.50302,275533.1695598,0
1707809400000,50089.68,50089.68,49912.01,50006.24,24.33645,1707811199999,1216501.9817404,1540,7.6617,382765.4623195,0
1707811200000,50004.19,50107.99,49982.08,50078.0,5.85317,1707812999999,292805.7031542,684,3.39304,169711.1917918,0
1707813000000,50077.0,50164.5,50066.02,50128.67,8.56055,1707814799999,429086.9463409,809,4.95045,248123.6252048,0
1707814800000,50127.83,50135.26,50016.92,50098.0,4.81551,1707816599999,241143.7609457,694,2.71248,135819.5688978,0
1707816600000,50100.98,50252.0,50032.01,50209.74,13.79866,1707818399999,691651.5889021,1188,6.66291,333902.5850057,0
