1722470400000,64614.00000000,64789.99000000,64323.20000000,64548.00000000,67.26043000,1722472199999,4343514.02892220,6344,31.14047000,2011552.32855800,0
1722472200000,64546.00000000,64822.00000000,64340.01000000,64626.00000000,46.49807000,1722473999999,3003528.67560490,6577,25.19255000,1627379.29193800,0
1722474000000,64624.00000000,64792.00000000,64386.00000000,64532.00000000,36.50007000,1722475799999,2356451.08285590,4948,17.58230000,1135150.96458750,0
1722475800000,64530.01000000,64530.01000000,64105.00000000,64182.01000000,68.35677000,1722477599999,4392648.90687220,9438,27.28470000,1753343.93981480,0
1722477600000,64182.00000000,64238.01000000,63877.57000000,63988.01000000,96.48837000,1722479399999,6177979.50913050,10371,45.36551000,2905331.11063310,0
1722479400000,63988.00000000,64140.00000000,63865.82000000,64080.00000000,58.04346000,1722481199999,3715072.01474760,4555,31.72014000,2030380.31435490,0
1722481200000,64078.00000000,64098.00000000,63722.01000000,64011.99000000,55.79643000,1722482999999,3562976.04269280,4651,24.89901000,1590245.67987800,0
1722483000000,64010.00000000,64081.69000000,63856.00000000,63908.00000000,34.58481000,1722484799999,2212265.35413370,2624,16.72507000,1070189.38582290,0
1722484800000,63906.00000000,64021.96000000,63801.00000000,63816.01000000,32.23706000,1722486599999,2060418.28650290,2961,18.69168000,1194695.07239910,0
1722486600000,63816.00000000,63908.23000000,63575.76000000,63708.00000000,65.24243000,1722488399999,4157824.89792920,12306,34.36840000,2190368.86681400,0
1722488400000,63706.00000000,64164.00000000,63541.00000000,64163.99000000,79.54142000,1722490199999,5080423.45448210,13309,48.77659000,3116103.88552120,0
1722490200000,64163.99000000,64323.99000000,64092.00000000,64266.01000000,50.20026000,1722491999999,3223028.35380880,3961,30.08570000,1931306.38416240,0
1722492000000,64268.01000000,64268.01000000,64082.01000000,64222.01000000,38.62702000,1722493799999,2479332.80235510,3511,17.73541000,1138343.55357600,0
1722493800000,64222.00000000,64426.01000000,64164.01000000,64202.01000000,40.76717000,1722495599999,2620978.53900480,3984,18.22124000,1171429.15061700,0
1722495600000,64204.01000000,64463.86000000,64194.00000000,64360.01000000,39.15181000,1722497399999,2520146.74010390,3703,21.15491000,1361729.31331200,0
1722497400000,64360.01000000,64404.01000000,64244.01000000,64296.01000000,19.71143000,1722499199999,1268167.74792710,2993,11.10886000,714725.72603450,0
1722499200000,64296.00000000,64438.01000000,64278.01000000,64417.13000000,22.26852000,1722500999999,1433467.70772870,2560,11.08812000,713725.37397540,0
1722501000000,64421.98000000,64522.01000000,64382.01000000,64472.01000000,31.15206000,1722502799999,2008487.87399110,2554,22.21959000,1432628.67586190,0
1722502800000,64472.00000000,64665.02000000,64445.99000000,64574.00000000,23.18357000,1722504599999,1496956.60942210,2997,13.33989000,861395.75338300,0
1722504600000,64572.00000000,64582.01000000,64432.00000000,64434.00000000,22.48695000,1722506399999,1450405.49762580,2749,11.37868000,733879.48832050,0
1722506400000,64434.00000000,64460.67000000,64278.01000000,64458.01000000,35.05706000,1722508199999,2256563.62554800,3175,18.76076000,1207682.11826560,0
1722508200000,64458.00000000,64574.01000000,64414.00000000,64546.62000000,16.07847000,1722509999999,1036560.07448490,4165,8.13457000,524456.07710600,0
1722510000000,64548.00000000,64600.31000000,64434.19000000,64548.34000000,21.59890000,1722511799999,1393653.14277100,3005,11.75071000,758218.67125250,0
1722511800000,64548.00000000,64652.01000000,64456.95000000,64642.01000000,18.76179000,1722513599999,1211246.56751620,3166,11.21297000,723916.16419800,0
1722513600000,64642.01000000,64878.71000000,64604.01000000,64712.00000000,46.55597000,1722515399999,3014903.69736950,4414,22.60914000,1464002.80326750,0
1722515400000,64712.01000000,64872.02000000,64700.00000000,64858.00000000,33.01747000,1722517199999,2139351.33419280,3128,12.11037000,784704.51360350,0
1722517200000,64858.01000000,64920.64000000,64552.00000000,64572.01000000,31.73665000,1722518999999,2053579.81907070,3230,11.22723000,726601.11312650,0
1722519000000,64574.00000000,64854.01000000,64438.20000000,64742.00000000,39.97236000,1722520799999,2583662.02478180,4900,20.78136000,1343352.68683030,0
1722520800000,64726.00000000,64748.01000000,64120.00000000,64172.00000000,55.28022000,1722522599999,3562042.71900980,7113,22.37677000,1441855.99689740,0
1722522600000,64170.00000000,64417.46000000,63901.45000000,63908.00000000,74.63897000,1722524399999,4785977.72402580,9445,31.62496000,2028089.38011430,0
1722524400000,63907.98000000,63936.00000000,62829.64000000,62944.04000000,271.59285000,1722526199999,17215135.76804520,23117,115.66707000,7336548.54931270,0
1722526200000,62944.00000000,63104.01000000,62620.03000000,62866.70000000,209.68060000,1722527999999,13183262.70970430,38155,109.85276000,6907178.34916470,0
1722528000000,62879.30000000,63156.01000000,62676.00000000,62870.00000000,113.62044000,1722529799999,7152099.89212190,12590,60.13681000,3786217.34529080,0
1722529800000,62868.01000000,62966.01000000,62622.12000000,62868.00000000,122.47684000,1722531599999,7694011.66915480,14376,65.96084000,4143867.23141820,0
