1725840000000,54874.00000000,55212.75000000,54766.22000000,55026.00000000,91.57704000,1725841799999,5037394.54614540,3171,42.77191000,2352705.17583130,0
1725841800000,55022.55000000,55079.33000000,54689.55000000,55050.00000000,84.53756000,1725843599999,4641239.25726470,3471,40.46291000,2221827.98347640,0
1725843600000,55047.58000000,55371.58000000,54942.01000000,55086.98000000,106.48915000,1725845399999,5877407.53276610,5587,51.18189000,2825103.37594840,0
1725845400000,55084.01000000,55296.00000000,54904.45000000,55102.49000000,66.91544000,1725847199999,3687502.14801330,2841,29.61293000,1631932.02515530,0
1725847200000,55107.82000000,55107.82000000,54882.35000000,54884.02000000,47.73999000,1725848999999,2625013.15009400,1975,18.28822000,1005557.05222420,0
1725849000000,54884.02000000,55167.00000000,54847.44000000,55110.02000000,61.12422000,1725850799999,3363190.85996830,1733,35.36847000,1946968.90711030,0
1725850800000,55110.03000000,55142.00000000,54771.87000000,54975.74000000,108.85609000,1725852599999,5981902.57305470,6996,53.31564000,2929106.44999670,0
1725852600000,54981.99000000,55211.25000000,54973.40000000,55118.00000000,69.82525000,1725854399999,3847121.55409770,6464,40.62727000,2237878.71673760,0
1725854400000,55118.00000000,55150.00000000,54874.00000000,54927.99000000,54.56621000,1725856199999,3002898.19027420,8025,22.64361000,1246616.45181620,0
1725856200000,54929.98000000,54998.56000000,54848.12000000,54854.00000000,34.87334000,1725857999999,1915175.22742060,1739,17.32062000,951181.32904150,0
1725858000000,54854.00000000,54884.00000000,54691.47000000,54823.07000000,55.20932000,1725859799999,3024355.83951460,4283,20.42706000,1118909.95560590,0
1725859800000,54820.12000000,54922.00000000,54584.01000000,54663.12000000,57.30194000,1725861599999,3135494.50053280,3687,24.97958000,1366669.72730170,0
1725861600000,54666.64000000,54836.00000000,54639.00000000,54793.31000000,39.07893000,1725863399999,2139435.63987220,2275,22.17299000,1213893.81456010,0
1725863400000,54797.99000000,54964.00000000,54797.99000000,54896.00000000,49.75178000,1725865199999,2729748.59205980,3914,26.25767000,1440471.47538220,0
1725865200000,54896.00000000,54915.91000000,54733.33000000,54797.36000000,41.76214000,1725866999999,2288945.87370240,3747,21.72403000,1190616.95158090,0
1725867000000,54803.01000000,55004.14000000,54788.78000000,54967.07000000,58.98967000,1725868799999,3240316.50582510,4551,29.68928000,1630644.28150380,0
1725868800000,54967.06000000,55242.00000000,54952.01000000,55212.00000000,90.08781000,1725870599999,4966771.62893240,7559,50.69425000,2794742.71779810,0
1725870600000,55211.99000000,55324.01000000,55129.89000000,55244.00000000,97.27517000,1725872399999,5371445.12274600,6017,45.61300000,2518746.86163670,0
1725872400000,55243.99000000,55558.53000000,55213.70000000,55304.90000000,145.46588000,1725874199999,8057039.57352620,7412,74.13439000,4106271.97269450,0
1725874200000,55302.00000000,55366.98000000,55104.60000000,55157.09000000,58.86215000,1725875999999,3251357.03378210,3814,24.89841000,1375242.74116300,0
1725876000000,55157.09000000,55455.90000000,55098.32000000,55439.01000000,91.18320000,1725877799999,5040009.02668520,3337,50.07197000,2768040.28640400,0
1725877800000,55436.68000000,55459.99000000,55336.55000000,55362.00000000,58.67298000,1725879599999,3250260.21479370,2857,27.75162000,1537126.03938310,0
1725879600000,55377.11000000,55388.77000000,55167.14000000,55328.00000000,53.56777000,1725881399999,2960316.40263260,2580,23.67775000,1308405.93646270,0
1725881400000,55327.99000000,55345.95000000,55201.99000000,55268.20000000,34.21612000,1725883199999,1891237.33295200,2906,16.52901000,913542.14750530,0
