1718668800000,66467.53000000,66563.34000000,66234.81000000,66314.02000000,21.05016000,1718670599999,1397310.52318350,1725,6.69916000,444781.23563980,0
1718670600000,66320.02000000,66480.00000000,65474.01000000,65733.99000000,43.85147000,1718672399999,2888260.22600130,5123,17.27716000,1137366.96894510,0
1718672400000,65736.00000000,65940.91000000,65242.01000000,65410.00000000,55.22014000,1718674199999,3619840.61112900,5089,26.96058000,1766622.11214210,0
1718674200000,65416.00000000,65522.00000000,64510.00000000,65120.00000000,129.84220000,1718675999999,8443059.17757730,11788,65.49432000,4260235.85950500,0
1718676000000,65115.98000000,65389.33000000,64539.22000000,65294.02000000,100.12737000,1718677799999,6499279.50264500,5530,46.73495000,3036302.64692860,0
1718677800000,65287.99000000,65636.36000000,65248.76000000,65462.00000000,39.52029000,1718679599999,2585102.04340780,2061,22.12148000,1447362.75576960,0
1718679600000,65456.00000000,65528.00000000,65262.00000000,65442.51000000,29.16479000,1718681399999,1906688.14492660,1581,14.69479000,960704.13419750,0
1718681400000,65427.98000000,65571.41000000,65370.75000000,65480.00000000,24.68795000,1718683199999,1616936.05626890,1559,12.81850000,839462.42915010,0
1718683200000,65497.62000000,65753.15000000,65336.01000000,65696.02000000,29.60194000,1718684999999,1941425.94531400,1872,14.89831000,977251.42954350,0
1718685000000,65696.01000000,65731.99000000,65547.74000000,65568.00000000,23.28304000,1718686799999,1528438.11914410,1635,10.59888000,695762.34519040,0
1718686800000,65568.00000000,65822.48000000,65552.01000000,65800.00000000,32.23016000,1718688599999,2118275.68751130,1591,16.47031000,1082537.28882030,0
1718688600000,65792.58000000,65838.00000000,65548.00000000,65588.01000000,25.07527000,1718690399999,1646817.13311750,2738,10.23978000,672452.94909240,0
1718690400000,65588.01000000,65725.69000000,65518.01000000,65559.98000000,22.84834000,1718692199999,1499813.93916450,2672,8.83793000,580113.42208080,0
1718692200000,65551.99000000,65631.96000000,65380.58000000,65496.93000000,41.18977000,1718693999999,2697887.53325760,1483,13.64878000,894053.14565930,0
1718694000000,65501.24000000,65734.00000000,65488.00000000,65636.00000000,22.76852000,1718695799999,1492864.49655890,1603,9.59077000,628865.55965530,0
1718695800000,65646.00000000,65792.00000000,65570.00000000,65667.80000000,16.60198000,1718697599999,1090580.47805230,1146,10.36718000,681042.98177970,0
1718697600000,65667.79000000,65740.00000000,65592.01000000,65598.00000000,10.31844000,1718699399999,677438.12078500,960,4.02086000,263951.87441960,0
1718699400000,65599.39000000,65752.26000000,65584.35000000,65727.99000000,13.30523000,1718701199999,874238.84032080,1472,5.92890000,389517.61083910,0
1718701200000,65727.99000000,65727.99000000,65549.36000000,65606.71000000,25.46338000,1718702999999,1671604.48293620,5113,8.17470000,536647.30332360,0
1718703000000,65606.71000000,65659.99000000,65451.35000000,65467.99000000,27.29527000,1718704799999,1789841.77343380,8690,9.08536000,595777.64903110,0
1718704800000,65473.97000000,65527.76000000,65350.00000000,65527.76000000,32.86202000,1718706599999,2149974.60371140,4855,13.58478000,888786.69971390,0
1718706600000,65526.01000000,65598.78000000,65398.01000000,65428.00000000,20.44935000,1718708399999,1339183.69746690,1696,9.72474000,636897.07354430,0
1718708400000,65418.00000000,65482.00000000,65178.99000000,65181.98000000,36.96082000,1718710199999,2414127.55172170,6374,12.07167000,788621.33876820,0
1718710200000,65181.98000000,65456.00000000,65100.00000000,65352.03000000,27.66151000,1718711999999,1804752.95985350,2102,12.29859000,802616.33979670,0
1718712000000,65352.03000000,65423.99000000,64990.01000000,65026.82000000,33.23133000,1718713799999,2165812.30371480,2384,13.39741000,873204.84930540,0
1718713800000,65023.99000000,65349.28000000,64995.08000000,65221.99000000,45.48241000,1718715599999,2963209.99064260,3253,25.29876000,1648457.61514000,0
1718715600000,65221.99000000,65250.01000000,64822.00000000,64876.90000000,45.99912000,1718717399999,2988376.49573870,2888,21.83483000,1418505.21579500,0
1718717400000,64887.99000000,65014.08000000,64612.01000000,64840.01000000,61.25036000,1718719199999,3969087.00294890,6417,33.04983000,2141871.06060320,0
1718719200000,64812.00000000,65165.89000000,64302.20000000,65060.00000000,81.40542000,1718720999999,5270022.98604490,25482,47.51837000,3077484.28972290,0
1718721000000,65062.82000000,65371.40000000,64546.00000000,64613.98000000,50.09544000,1718722799999,3258853.02830580,3082,27.26666000,1775162.25427170,0
1718722800000,64618.89000000,64734.16000000,64178.18000000,64410.00000000,55.67570000,1718724599999,3590695.44912540,3837,25.86937000,1668922.64768380,0
1718724600000,64444.00000000,64900.00000000,64434.02000000,64668.00000000,45.89388000,1718726399999,2970408.51051080,7381,25.13657000,1626951.97014470,0
1718726400000,64672.00000000,64831.99000000,64313.49000000,64588.49000000,41.41737000,1718728199999,2672562.78461280,2282,22.05056000,1422708.62883140,0
1718728200000,64600.73000000,64676.00000000,64305.01000000,64664.00000000,77.92934000,1718729999999,5024969.72787190,3191,26.36029000,1699710.55222790,0
1718730000000,64645.64000000,64866.66000000,64424.01000000,64452.00000000,30.80758000,1718731799999,1993507.82747190,2335,14.95880000,967888.71103950,0
1718731800000,64455.95000000,64779.16000000,64365.79000000,64572.01000000,30.87529000,1718733599999,1995305.48207310,1990,17.75713000,1147453.66784540,0
1718733600000,64594.00000000,64780.44000000,64300.00000000,64724.60000000,26.58720000,1718735399999,1717312.51416230,2210,13.02735000,841548.96980610,0
1718735400000,64718.01000000,64840.00000000,64596.42000000,64654.01000000,27.84605000,1718737199999,1801633.99267120,1867,17.19862000,1112706.73068940,0
1718737200000,64659.99000000,64720.00000000,64372.49000000,64545.71000000,32.64546000,1718738999999,2105661.44561130,5463,14.77812000,953092.21478120,0
1718739000000,64544.01000000,64575.90000000,64011.00000000,64380.78000000,75.54950000,1718740799999,4854139.35454510,5926,39.74803000,2554475.99329330,0
1718740800000,64372.01000000,64674.54000000,64154.01000000,64444.88000000,48.41115000,1718742599999,3118419.78665440,3390,30.52894000,1966187.84912440,0
1718742600000,64439.55000000,65013.09000000,64310.01000000,64884.00000000,41.38826000,1718744399999,2677808.69865400,2875,21.32500000,1379622.10192160,0
1718744400000,64884.00000000,65179.80000000,64752.01000000,64960.00000000,41.87340000,1718746199999,2720927.81196050,2640,22.24647000,1445286.68536170,0
1718746200000,64959.51000000,65275.76000000,64890.12000000,65182.01000000,25.73189000,1718747999999,1675453.09192370,1103,14.81078000,964348.15577440,0
1718748000000,65183.13000000,65225.83000000,65016.00000000,65114.01000000,26.16032000,1718749799999,1703931.35312400,1184,15.03180000,979069.49242180,0
1718749800000,65114.01000000,65268.00000000,65075.98000000,65247.46000000,13.79138000,1718751599999,899233.27068810,642,9.13477000,595532.40090580,0
1718751600000,65238.42000000,65246.01000000,65084.60000000,65128.00000000,22.96664000,1718753399999,1496383.88733340,1569,8.63530000,562557.14297830,0
1718753400000,65128.00000000,65191.99000000,65032.02000000,65148.98000000,31.47102000,1718755199999,2048558.16672530,5433,14.56650000,948093.89503930,0
